customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C000344,7/12/2023,Sylhet,Renter-to-Owner,18,4,Low,Organic,0.525
C000345,4/29/2024,Dhaka,Investor,39,3,Mid,Facebook,0.561
C000346,7/20/2022,Dhaka,Business Buyer,40,4,Lower-Mid,Broker Network,0.617
C000347,12/26/2022,Rajshahi,End-User,32,4,Mid,Paid Search,0.579
C000348,4/27/2024,Dhaka,End-User,39,5,Low,Referral,0.285
C000349,4/29/2023,Dhaka,Renter-to-Owner,31,5,Low,Facebook,0.48
C000350,10/21/2024,Dhaka,Renter-to-Owner,44,2,Upper-Mid,Organic,0.74
C000351,1/9/2022,Dhaka,End-User,43,3,Lower-Mid,Paid Search,0.523
C000352,2/9/2024,Chattogram,End-User,19,4,Low,Paid Search,0.351
C000353,5/17/2024,Rajshahi,Investor,21,6,Lower-Mid,Facebook,0.545
C000354,9/5/2024,Dhaka,End-User,52,1,Lower-Mid,Referral,0.438
C000355,6/17/2022,Sylhet,Renter-to-Owner,42,3,Upper-Mid,Paid Search,0.665
C000356,11/15/2024,Dhaka,End-User,,2,,Organic,0.415
C000357,2/23/2023,Chattogram,End-User,20,2,Low,Paid Search,0.455
C000358,1/11/2023,Dhaka,End-User,36,5,Upper-Mid,Organic,0.658
C000359,1/15/2023,Barishal,End-User,24,3,Lower-Mid,Broker Network,0.365
C000360,11/12/2023,Mymensingh,End-User,31,1,Low,Referral,0.413
C000361,12/4/2023,Khulna,End-User,34,3,Low,Referral,0.328
C000362,5/21/2023,Dhaka,End-User,33,6,Upper-Mid,Referral,0.728
C000363,3/17/2022,Dhaka,Business Buyer,44,1,Mid,Paid Search,0.716
C000364,11/17/2024,Dhaka,Renter-to-Owner,51,4,Mid,Organic,0.73
C000365,8/25/2022,Rangpur,End-User,30,6,Mid,Facebook,0.496
C000366,4/10/2022,Dhaka,Investor,24,4,Mid,Broker Network,0.724
C000367,9/29/2023,Mymensingh,Business Buyer,37,6,Mid,Broker Network,0.669
C000368,3/16/2023,Rajshahi,Renter-to-Owner,49,3,Upper-Mid,Broker Network,0.723
C000369,10/19/2023,Khulna,Renter-to-Owner,30,6,Mid,Referral,0.649
C000370,7/22/2024,Rangpur,End-User,42,5,Upper-Mid,Email,0.769
C000371,4/14/2022,Dhaka,Investor,26,4,Low,Broker Network,0.581
C000372,10/30/2022,Barishal,Renter-to-Owner,34,2,Mid,Marketplace,0.592
C000373,7/5/2023,Dhaka,End-User,24,2,Mid,Organic,0.54
C000374,4/19/2024,Rangpur,End-User,34,1,Lower-Mid,Organic,0.452
C000375,10/3/2023,Khulna,End-User,33,4,Low,Facebook,0.248
C000376,2/13/2023,Dhaka,End-User,39,4,Low,Facebook,0.268
C000377,10/13/2023,Rangpur,End-User,50,4,Lower-Mid,Paid Search,0.6
C000378,11/10/2024,Dhaka,End-User,30,4,Upper-Mid,Broker Network,0.704
C000379,5/27/2023,Dhaka,End-User,18,5,Low,Facebook,0.323
C000380,7/30/2024,Barishal,End-User,32,4,Mid,Facebook,0.467
C000381,4/11/2024,Chattogram,Investor,37,3,Low,Organic,0.729
C000382,11/18/2022,Rangpur,Business Buyer,36,4,Mid,Facebook,0.583
C000383,9/23/2022,Rajshahi,End-User,33,6,,Referral,0.394
C000384,4/1/2024,Rajshahi,End-User,47,5,Low,Paid Search,0.408
C000385,8/10/2022,Dhaka,End-User,35,3,Lower-Mid,Paid Search,0.376
C000386,12/26/2022,Dhaka,End-User,33,4,Lower-Mid,Facebook,0.327
C000387,9/8/2022,Mymensingh,End-User,27,4,Lower-Mid,Marketplace,0.353
C000388,10/9/2023,Dhaka,Investor,18,3,Mid,Organic,0.833
C000389,11/10/2022,Khulna,Renter-to-Owner,37,3,Upper-Mid,Paid Search,0.682
C000390,12/3/2023,Dhaka,Investor,36,4,Mid,Organic,0.721
C000391,9/23/2024,Dhaka,Business Buyer,24,6,Mid,Paid Search,0.708
C000392,6/3/2024,Rajshahi,End-User,34,5,Mid,Referral,0.554
C000393,10/7/2024,Barishal,Investor,33,3,Lower-Mid,Paid Search,0.519
C000394,1/27/2022,Barishal,End-User,28,5,,Paid Search,0.435
C000395,5/1/2023,Rangpur,End-User,27,4,Mid,Marketplace,0.532
C000396,8/23/2022,Dhaka,Business Buyer,38,4,Mid,Paid Search,0.607
C000397,9/5/2024,Chattogram,Renter-to-Owner,32,4,Upper-Mid,Facebook,0.678
C000398,1/29/2024,Dhaka,End-User,29,1,Lower-Mid,Marketplace,0.529
C000399,12/8/2022,Sylhet,End-User,26,1,Low,Facebook,0.3
C000400,8/24/2023,Chattogram,Business Buyer,33,4,Mid,Organic,0.943
C000401,10/8/2023,Khulna,End-User,42,3,Upper-Mid,Organic,0.702
C000402,6/13/2023,Dhaka,End-User,36,2,Upper-Mid,Email,0.626
C000403,5/21/2023,Barishal,End-User,32,3,Lower-Mid,Email,0.363
C000404,2/28/2022,Barishal,End-User,37,5,Mid,Paid Search,0.512
C000405,4/28/2023,Rangpur,Renter-to-Owner,46,4,High,Referral,0.83
C000406,1/7/2023,Dhaka,End-User,38,5,Low,Organic,0.491
C000407,5/22/2024,Mymensingh,Renter-to-Owner,36,4,Mid,Paid Search,0.562
C000408,7/11/2024,Dhaka,End-User,,3,Lower-Mid,Marketplace,0.475
C000409,3/10/2024,Chattogram,End-User,33,5,Upper-Mid,Facebook,0.603
C000410,2/2/2022,Dhaka,End-User,36,4,Lower-Mid,Organic,0.588
C000411,6/15/2024,Dhaka,Renter-to-Owner,30,4,Mid,Facebook,0.674
C000412,2/27/2023,Khulna,End-User,20,4,Low,Email,0.417
C000413,3/20/2023,Dhaka,Renter-to-Owner,37,5,Low,Email,0.521
C000414,10/4/2024,Chattogram,End-User,37,3,Low,Referral,0.54
C000415,7/13/2024,Rajshahi,End-User,31,5,Lower-Mid,Broker Network,0.533
C000416,2/24/2022,Rangpur,Renter-to-Owner,43,4,Upper-Mid,Broker Network,0.752
C000417,1/19/2023,Sylhet,Renter-to-Owner,28,4,Low,Marketplace,0.463
C000418,3/10/2024,Rajshahi,End-User,18,6,Low,Referral,0.579
C000419,7/29/2023,Dhaka,Renter-to-Owner,28,2,Upper-Mid,Facebook,0.679
C000420,10/2/2022,Barishal,End-User,20,3,Lower-Mid,Marketplace,0.498
C000421,7/14/2023,Dhaka,Investor,37,3,Mid,Paid Search,0.686
C000422,7/12/2024,Dhaka,Renter-to-Owner,27,4,Low,Facebook,0.54
C000423,8/27/2022,Dhaka,Renter-to-Owner,43,5,Upper-Mid,Email,0.746
C000424,3/6/2024,Rajshahi,Investor,43,2,Mid,Marketplace,0.702
C000425,2/23/2024,Chattogram,Business Buyer,26,8,Low,Facebook,0.474
C000426,8/2/2024,Rajshahi,End-User,27,3,Mid,Facebook,0.503
C000427,11/14/2022,Chattogram,Business Buyer,39,4,Lower-Mid,Email,0.6
C000428,8/19/2022,Chattogram,Renter-to-Owner,43,4,Lower-Mid,Facebook,0.517
C000429,8/7/2023,Chattogram,Business Buyer,18,4,Lower-Mid,Facebook,0.544
C000430,7/21/2023,Dhaka,Renter-to-Owner,37,3,Mid,Organic,0.543
C000431,3/13/2023,Chattogram,Business Buyer,18,5,Mid,Organic,0.872
C000432,4/10/2024,Rajshahi,End-User,,3,Low,Paid Search,0.391
C000433,5/1/2024,Khulna,End-User,44,1,Mid,Facebook,0.542
C000434,9/19/2022,Dhaka,End-User,61,2,Low,Broker Network,0.406
C000435,4/28/2024,Rajshahi,Renter-to-Owner,32,6,Mid,Organic,0.743
C000436,9/3/2022,Chattogram,Investor,23,5,Low,Organic,0.634
C000437,3/11/2023,Dhaka,Business Buyer,29,1,Lower-Mid,Facebook,0.535
C000438,1/29/2022,Dhaka,End-User,35,5,Mid,Organic,0.58
C000439,12/29/2022,Khulna,Renter-to-Owner,28,1,Mid,Marketplace,0.7
C000440,10/18/2024,Chattogram,End-User,26,4,Upper-Mid,Paid Search,0.636
C000441,4/17/2023,Sylhet,Renter-to-Owner,30,2,Mid,Email,0.627
C000442,1/27/2024,Dhaka,Business Buyer,38,5,Upper-Mid,Paid Search,0.715
C000443,4/26/2022,Barishal,End-User,,4,High,Marketplace,0.664
C000444,11/9/2023,Dhaka,End-User,26,5,High,Facebook,0.766
C000445,2/1/2023,Rajshahi,End-User,28,3,Lower-Mid,Marketplace,0.367
C000446,3/4/2024,Barishal,Renter-to-Owner,30,3,Low,Facebook,0.474
C000447,9/16/2024,Chattogram,Renter-to-Owner,25,2,Mid,Broker Network,0.707
C000448,7/21/2023,Dhaka,End-User,28,2,Lower-Mid,Organic,0.527
C000449,4/20/2022,Khulna,Investor,40,5,Mid,Facebook,0.705
C000450,5/23/2023,Mymensingh,End-User,32,4,Low,Paid Search,0.251
C000451,5/12/2022,Mymensingh,Investor,18,4,Mid,Broker Network,0.833
C000452,4/25/2023,Dhaka,Renter-to-Owner,43,5,Low,Facebook,0.292
C000453,3/7/2022,Barishal,End-User,38,2,Upper-Mid,Referral,0.713
C000454,11/14/2023,Chattogram,Business Buyer,22,5,,Paid Search,0.674
C000455,11/27/2022,Dhaka,Business Buyer,31,2,Low,Organic,0.621
C000456,8/3/2022,Rajshahi,Business Buyer,27,6,Mid,Referral,0.678
C000457,1/19/2022,Khulna,End-User,40,4,Mid,Facebook,0.444
C000458,8/4/2024,Khulna,End-User,31,5,Upper-Mid,Facebook,0.643
C000459,6/11/2024,Rangpur,Renter-to-Owner,33,3,Mid,Marketplace,0.586
C000460,5/15/2024,Chattogram,Renter-to-Owner,32,7,Mid,Organic,0.509
C000461,3/3/2022,Rajshahi,Business Buyer,21,6,Lower-Mid,Referral,0.66
C000462,1/8/2023,Chattogram,End-User,47,4,Mid,Organic,0.745
C000463,11/1/2024,Dhaka,Investor,40,5,Low,Referral,0.694
C000464,9/9/2023,Chattogram,Business Buyer,27,3,High,Facebook,0.715
C000465,5/17/2022,Mymensingh,Renter-to-Owner,36,2,Mid,Broker Network,0.688
C000466,5/31/2022,Khulna,End-User,43,5,Upper-Mid,Broker Network,0.739
C000467,10/8/2022,Dhaka,Renter-to-Owner,35,3,Upper-Mid,Organic,0.612
C000468,11/2/2024,Sylhet,Investor,48,5,Lower-Mid,Paid Search,0.627
C000469,6/30/2022,Mymensingh,End-User,60,5,,Paid Search,0.554
C000470,8/20/2024,Rangpur,End-User,33,4,Lower-Mid,Referral,0.408
C000471,12/24/2023,Khulna,End-User,29,4,Lower-Mid,Paid Search,0.428
C000472,9/9/2024,Chattogram,End-User,25,5,Low,Facebook,0.333
C000473,5/30/2024,Rajshahi,End-User,18,4,Upper-Mid,Facebook,0.567
C000474,12/21/2022,Barishal,End-User,45,3,Mid,Facebook,0.63
C000475,6/1/2024,Rangpur,End-User,31,2,Mid,Paid Search,0.638
C000476,6/30/2022,Barishal,End-User,42,5,Mid,Marketplace,0.506
C000477,11/7/2022,Chattogram,End-User,44,4,Low,Marketplace,0.279
C000478,8/14/2022,Dhaka,Renter-to-Owner,24,7,Lower-Mid,Paid Search,0.622
C000479,5/22/2022,Khulna,End-User,26,4,Lower-Mid,Marketplace,0.502
C000480,4/6/2022,Dhaka,End-User,50,4,Upper-Mid,Broker Network,0.659
C000481,7/19/2022,Dhaka,Investor,33,4,Mid,Paid Search,0.792
C000482,5/9/2022,Khulna,Renter-to-Owner,28,5,Low,Facebook,0.472
C000483,2/10/2023,Rajshahi,Renter-to-Owner,25,2,Mid,Paid Search,0.54
C000484,3/18/2022,Rangpur,Business Buyer,33,4,Mid,Broker Network,0.662
C000485,3/7/2022,Barishal,Business Buyer,48,5,Low,Email,0.52
C000486,11/21/2024,Rangpur,End-User,40,3,Low,Referral,0.295
C000487,4/4/2022,Barishal,Renter-to-Owner,36,5,Low,Referral,0.493
C000488,3/20/2022,Sylhet,End-User,48,4,Upper-Mid,Broker Network,0.597
C000489,2/2/2022,Dhaka,Renter-to-Owner,47,4,Upper-Mid,Facebook,0.684
C000490,5/22/2022,Rajshahi,Business Buyer,37,5,Mid,Facebook,0.56
C000491,7/17/2023,Dhaka,Renter-to-Owner,59,3,Low,Facebook,0.454
C000492,5/31/2024,Dhaka,End-User,32,2,Lower-Mid,Broker Network,0.508
C000493,2/23/2024,Dhaka,End-User,44,3,Lower-Mid,Referral,0.522
C000494,9/11/2023,Rangpur,End-User,,3,Lower-Mid,Organic,0.548
C000495,4/1/2022,Sylhet,End-User,42,1,Mid,Organic,0.647
C000496,4/5/2024,Mymensingh,Renter-to-Owner,32,4,Low,Facebook,0.401
C000497,2/9/2022,Mymensingh,Renter-to-Owner,38,4,Low,Referral,0.523
C000498,11/4/2023,Rangpur,End-User,56,5,Mid,Paid Search,0.486
C000499,3/13/2023,Dhaka,Renter-to-Owner,43,2,Lower-Mid,Paid Search,0.465
C000500,7/29/2024,Rangpur,End-User,38,4,Mid,Email,0.686
C000501,11/24/2022,Rangpur,End-User,27,5,Mid,Email,0.544
C000502,11/12/2023,Rangpur,End-User,36,3,Mid,Facebook,0.519
C000503,4/15/2023,Dhaka,End-User,25,4,High,Broker Network,0.734
C000504,7/11/2023,Dhaka,Renter-to-Owner,42,6,Mid,Facebook,0.62
C000505,9/27/2024,Mymensingh,Renter-to-Owner,42,1,Mid,Referral,0.646
C000506,1/30/2024,Dhaka,Renter-to-Owner,32,4,Mid,Paid Search,0.574
C000507,3/18/2023,Chattogram,End-User,49,5,Upper-Mid,Facebook,0.675
C000508,4/22/2023,Chattogram,End-User,48,3,Lower-Mid,Referral,0.411
C000509,1/22/2024,Dhaka,End-User,35,6,Lower-Mid,Facebook,0.445
C000510,1/4/2023,Dhaka,End-User,39,5,Lower-Mid,Broker Network,0.424
C000511,6/28/2022,Mymensingh,End-User,29,6,Mid,Paid Search,0.379
C000512,5/14/2023,Rangpur,End-User,32,4,Lower-Mid,Organic,0.504
C000513,3/14/2022,Mymensingh,Business Buyer,24,6,High,Marketplace,0.728
C000514,6/30/2022,Dhaka,End-User,30,4,Mid,Paid Search,0.433
C000515,3/25/2023,Dhaka,Renter-to-Owner,33,2,,Paid Search,0.728
C000516,4/29/2024,Chattogram,End-User,19,3,Mid,Facebook,0.563
C000517,4/12/2024,Chattogram,End-User,39,5,Upper-Mid,Paid Search,0.665
C000518,10/5/2022,Dhaka,Renter-to-Owner,43,5,Upper-Mid,Broker Network,0.726
C000519,3/26/2023,Barishal,Renter-to-Owner,34,3,Mid,Paid Search,0.514
C000520,6/13/2022,Mymensingh,Renter-to-Owner,18,6,Low,Marketplace,0.417
C000521,3/16/2024,Khulna,Renter-to-Owner,32,3,Upper-Mid,Paid Search,0.662
C000522,9/20/2022,Chattogram,End-User,21,4,Upper-Mid,Paid Search,0.466
C000523,5/2/2024,Chattogram,Business Buyer,29,4,Upper-Mid,Facebook,0.873
C000524,6/16/2024,Dhaka,Business Buyer,47,2,Mid,Organic,0.723
C000525,1/5/2024,Dhaka,End-User,18,4,Low,Organic,0.363
C000526,12/18/2022,Khulna,Investor,27,7,High,Paid Search,0.91
C000527,10/12/2024,Chattogram,End-User,41,3,Low,Organic,0.32
C000528,1/2/2024,Khulna,Renter-to-Owner,28,5,Low,Broker Network,0.405
C000529,11/20/2023,Rangpur,Business Buyer,27,2,Mid,Email,0.813
C000530,7/1/2024,Dhaka,Renter-to-Owner,52,2,Lower-Mid,Facebook,0.458
C000531,7/28/2024,Dhaka,End-User,37,2,Mid,Facebook,0.519
C000532,3/24/2022,Dhaka,Investor,42,5,Mid,Referral,0.828
C000533,7/28/2024,Dhaka,End-User,38,3,Low,Organic,0.416
C000534,3/26/2024,Khulna,End-User,35,5,Mid,Facebook,0.477
C000535,8/9/2022,Barishal,Investor,45,3,,Marketplace,0.95
C000536,11/24/2022,Rangpur,Investor,51,4,Upper-Mid,Organic,0.821
C000537,3/13/2024,Rajshahi,Investor,19,4,Low,Organic,0.558
C000538,8/19/2022,Chattogram,End-User,34,2,Lower-Mid,Paid Search,0.489
C000539,4/28/2023,Dhaka,Renter-to-Owner,34,4,Low,Facebook,0.317
C000540,1/5/2024,Chattogram,End-User,30,4,Mid,Email,0.642
C000541,11/25/2023,Chattogram,End-User,43,5,Mid,Paid Search,0.524
C000542,8/27/2024,Rangpur,End-User,36,2,Mid,Paid Search,0.55
C000543,4/29/2022,Khulna,Business Buyer,51,3,Lower-Mid,Paid Search,0.604
C000544,11/11/2022,Dhaka,Renter-to-Owner,44,5,Upper-Mid,Email,0.683
C000545,11/15/2024,Dhaka,End-User,46,6,Upper-Mid,Facebook,0.673
C000546,8/30/2023,Dhaka,Renter-to-Owner,23,3,Mid,Paid Search,0.662
C000547,9/23/2022,Mymensingh,Renter-to-Owner,27,2,Low,Organic,0.541
C000548,11/5/2022,Dhaka,End-User,27,3,Lower-Mid,Organic,0.389
C000549,12/28/2022,Dhaka,End-User,46,2,Upper-Mid,Marketplace,0.582
C000550,8/14/2023,Dhaka,End-User,25,4,Mid,Facebook,0.511
C000551,10/31/2022,Barishal,End-User,26,2,Mid,Organic,0.739
C000552,10/25/2023,Khulna,End-User,24,5,Lower-Mid,Marketplace,0.327
C000553,4/20/2023,Rajshahi,End-User,59,4,Lower-Mid,Marketplace,0.389
C000554,10/13/2023,Chattogram,End-User,33,5,Low,Paid Search,0.457
C000555,6/15/2022,Dhaka,End-User,39,1,Lower-Mid,Paid Search,0.375
C000556,10/27/2023,Rangpur,End-User,24,1,Low,Marketplace,0.307
C000557,9/12/2024,Dhaka,End-User,43,5,Mid,Organic,0.734
C000558,5/24/2022,Dhaka,Investor,18,3,Lower-Mid,Paid Search,0.679
C000559,12/16/2022,Khulna,End-User,25,2,Upper-Mid,Facebook,0.669
C000560,1/10/2024,Dhaka,End-User,27,3,Lower-Mid,Broker Network,0.548
C000561,10/21/2023,Dhaka,Renter-to-Owner,36,4,Lower-Mid,Paid Search,0.529
C000562,12/21/2023,Barishal,End-User,27,3,Low,Paid Search,0.377
C000563,8/20/2023,Khulna,Investor,48,4,Lower-Mid,Broker Network,0.761
C000564,12/29/2023,Dhaka,Investor,39,4,Mid,Email,0.692
C000565,10/12/2023,Chattogram,End-User,28,4,Mid,Organic,0.739
C000566,3/20/2022,Sylhet,End-User,43,5,Mid,Organic,0.557
C000567,3/11/2024,Dhaka,End-User,30,4,Upper-Mid,Referral,0.782
C000568,4/22/2023,Dhaka,End-User,29,4,Lower-Mid,Paid Search,0.49
C000569,2/24/2022,Rajshahi,Business Buyer,42,5,Lower-Mid,Referral,0.616
C000570,3/13/2023,Rajshahi,End-User,18,4,Low,Organic,0.469
C000571,4/9/2023,Mymensingh,Investor,41,3,Lower-Mid,Broker Network,0.7
C000572,4/3/2022,Chattogram,End-User,28,4,Lower-Mid,Paid Search,0.309
C000573,11/27/2024,Dhaka,Renter-to-Owner,28,4,Mid,Paid Search,0.603
C000574,8/26/2022,Khulna,End-User,52,3,Upper-Mid,Organic,0.58
C000575,12/19/2022,Rajshahi,Business Buyer,29,3,Lower-Mid,Organic,0.681
C000576,4/16/2023,Dhaka,End-User,43,2,Lower-Mid,Facebook,0.419
C000577,6/6/2024,Khulna,Investor,37,1,Upper-Mid,Facebook,0.87
C000578,3/2/2024,Dhaka,End-User,37,3,Upper-Mid,Email,0.584
C000579,4/1/2024,Rangpur,Business Buyer,32,4,,Referral,0.646
C000580,9/10/2022,Rangpur,Business Buyer,31,2,Lower-Mid,Facebook,0.474
C000581,6/20/2024,Chattogram,Renter-to-Owner,48,5,,Broker Network,0.722
C000582,6/3/2024,Mymensingh,End-User,42,2,Mid,Organic,0.842
C000583,5/10/2023,Mymensingh,Renter-to-Owner,30,5,Low,Broker Network,0.64
C000584,8/5/2023,Dhaka,End-User,25,4,Mid,Facebook,0.397
C000585,2/9/2022,Chattogram,End-User,29,7,Low,Paid Search,0.26
C000586,3/21/2024,Rajshahi,End-User,43,4,Mid,Referral,0.535
C000587,10/21/2024,Dhaka,Business Buyer,45,2,Mid,Marketplace,0.722
C000588,5/19/2023,Chattogram,End-User,39,5,Low,Paid Search,0.539
C000589,7/31/2023,Dhaka,End-User,19,6,Lower-Mid,Referral,0.602
C000590,6/17/2023,Mymensingh,End-User,41,1,Low,Facebook,0.365
C000591,3/30/2022,Chattogram,End-User,46,5,Upper-Mid,Paid Search,0.546
C000592,10/23/2023,Barishal,Investor,36,5,Upper-Mid,Paid Search,0.797
C000593,2/9/2024,Chattogram,Renter-to-Owner,52,3,Lower-Mid,Paid Search,0.527
C000594,9/16/2024,Dhaka,Investor,22,1,,Paid Search,0.641
C000595,9/18/2024,Rangpur,End-User,40,3,Upper-Mid,Broker Network,0.62
C000596,6/9/2023,Dhaka,End-User,25,3,Upper-Mid,Paid Search,0.652
C000597,10/19/2024,Dhaka,End-User,44,6,Upper-Mid,Facebook,0.622
C000598,7/18/2023,Chattogram,End-User,40,4,Lower-Mid,Organic,0.518
C000599,11/16/2023,Sylhet,End-User,50,3,Low,Organic,0.398
C000600,10/4/2023,Chattogram,End-User,38,3,High,Facebook,0.69
C000601,11/30/2024,Dhaka,End-User,,4,Mid,Facebook,0.512
C000602,2/26/2024,Chattogram,Business Buyer,30,4,Lower-Mid,Facebook,0.497
C000603,5/8/2022,Dhaka,End-User,32,3,Mid,Referral,0.691
C000604,3/18/2022,Dhaka,End-User,29,4,Mid,Referral,0.746
C000605,3/13/2023,Khulna,Business Buyer,46,3,,Organic,0.574
C000606,7/4/2023,Dhaka,End-User,45,1,High,Organic,0.756
C000607,12/14/2023,Dhaka,Renter-to-Owner,21,5,Mid,Paid Search,0.671
C000608,5/29/2023,Rajshahi,Business Buyer,34,4,Low,Facebook,0.495
C000609,7/3/2023,Sylhet,Renter-to-Owner,35,4,Low,Organic,0.591
C000610,9/9/2024,Dhaka,End-User,27,3,Mid,Facebook,0.529
C000611,12/23/2022,Chattogram,Renter-to-Owner,38,4,Mid,Organic,0.717
C000612,6/11/2023,Dhaka,End-User,47,5,Low,Facebook,0.489
C000613,8/18/2023,Mymensingh,End-User,42,3,Mid,Paid Search,0.641
C000614,5/15/2023,Dhaka,Business Buyer,46,5,Lower-Mid,Marketplace,0.557
C000615,10/29/2024,Dhaka,End-User,28,2,Lower-Mid,Email,0.557
C000616,10/22/2024,Chattogram,Renter-to-Owner,34,4,High,Marketplace,0.675
C000617,7/1/2023,Dhaka,End-User,27,4,Lower-Mid,Referral,0.514
C000618,4/26/2023,Dhaka,Investor,36,5,Upper-Mid,Marketplace,0.877
C000619,9/20/2023,Dhaka,End-User,37,3,Lower-Mid,Organic,0.632
C000620,7/12/2022,Rajshahi,Renter-to-Owner,43,3,Low,Facebook,0.36
C000621,3/31/2023,Rajshahi,End-User,46,2,Low,Broker Network,0.408
C000622,8/20/2022,Rajshahi,Renter-to-Owner,40,3,High,Facebook,0.75
C000623,6/3/2022,Barishal,End-User,26,4,Low,Organic,0.423
C000624,4/12/2022,Chattogram,Business Buyer,22,1,Lower-Mid,Referral,0.563
C000625,9/18/2023,Mymensingh,End-User,39,3,Lower-Mid,Marketplace,0.48
C000626,1/1/2022,Sylhet,Renter-to-Owner,48,4,,Facebook,0.488
C000627,11/20/2023,Barishal,End-User,34,4,Lower-Mid,Paid Search,0.541
C000628,4/6/2023,Sylhet,End-User,20,4,Low,Organic,0.538
C000629,1/26/2023,Chattogram,Business Buyer,53,2,Mid,Organic,0.679
C000630,3/31/2024,Dhaka,Investor,38,4,Upper-Mid,Broker Network,0.758
C000631,7/29/2023,Chattogram,End-User,36,4,Upper-Mid,Facebook,0.597
C000632,2/21/2024,Dhaka,Renter-to-Owner,23,3,,Organic,0.788
C000633,1/27/2024,Chattogram,Renter-to-Owner,34,4,Lower-Mid,Email,0.523
C000634,2/4/2022,Dhaka,Renter-to-Owner,40,3,Low,Facebook,0.427
C000635,8/18/2022,Dhaka,Renter-to-Owner,39,3,Low,Broker Network,0.406
C000636,8/31/2023,Mymensingh,Business Buyer,28,2,Upper-Mid,Broker Network,0.923
C000637,11/5/2024,Sylhet,End-User,33,5,,Broker Network,0.529
C000638,6/14/2022,Khulna,End-User,28,2,Mid,Marketplace,0.605
C000639,4/23/2022,Chattogram,Renter-to-Owner,49,4,Mid,Email,0.559
C000640,9/30/2024,Khulna,Renter-to-Owner,42,6,Lower-Mid,Organic,0.585
C000641,10/27/2024,Rangpur,Investor,29,5,Mid,Paid Search,0.776
C000642,6/28/2022,Rajshahi,End-User,23,4,Lower-Mid,Marketplace,0.451
C000643,3/5/2023,Rajshahi,End-User,37,4,Lower-Mid,Referral,0.51
C000644,10/30/2023,Chattogram,Renter-to-Owner,30,4,Lower-Mid,Facebook,0.461
C000645,7/28/2022,Chattogram,End-User,30,3,Low,Email,0.357
C000646,12/14/2022,Sylhet,Renter-to-Owner,24,3,Lower-Mid,Referral,0.546
C000647,2/26/2023,Mymensingh,Renter-to-Owner,25,4,High,Paid Search,0.797
C000648,11/15/2023,Chattogram,End-User,35,4,High,Paid Search,0.847
C000649,11/25/2022,Chattogram,End-User,32,5,Mid,Email,0.589
C000650,3/16/2023,Chattogram,End-User,56,5,Upper-Mid,Email,0.688
C000651,11/5/2022,Chattogram,End-User,39,3,Low,Marketplace,0.447
C000652,3/20/2024,Mymensingh,End-User,24,4,,Broker Network,0.374
C000653,6/13/2022,Sylhet,End-User,20,1,Low,Organic,0.286
C000654,9/3/2022,Chattogram,Renter-to-Owner,38,7,Low,Paid Search,0.44
C000655,9/24/2022,Chattogram,End-User,30,3,Mid,Paid Search,0.608
C000656,8/23/2024,Chattogram,Investor,46,5,Low,Paid Search,0.731
C000657,10/3/2024,Dhaka,End-User,37,3,High,Broker Network,0.662
C000658,6/18/2023,Khulna,Renter-to-Owner,18,3,Mid,Organic,0.758
C000659,6/16/2022,Barishal,End-User,25,3,Low,Facebook,0.371
C000660,3/16/2024,Rajshahi,End-User,28,2,Upper-Mid,Email,0.609
C000661,6/9/2023,Dhaka,Business Buyer,38,1,Upper-Mid,Broker Network,0.706
C000662,6/24/2024,Sylhet,Investor,25,5,Mid,Paid Search,0.693
C000663,1/19/2023,Sylhet,End-User,35,4,Low,Organic,0.476
C000664,11/30/2024,Dhaka,End-User,22,3,Lower-Mid,Facebook,0.528
C000665,5/10/2024,Rajshahi,Renter-to-Owner,34,4,Mid,Facebook,0.372
C000666,8/27/2022,Rajshahi,Renter-to-Owner,37,5,Mid,Email,0.671
C000667,2/13/2024,Rangpur,Investor,47,3,Lower-Mid,Facebook,0.584
C000668,11/2/2022,Dhaka,Renter-to-Owner,36,4,Upper-Mid,Paid Search,0.652
C000669,1/8/2023,Dhaka,Renter-to-Owner,27,5,Lower-Mid,Referral,0.633
C000670,9/24/2022,Khulna,Renter-to-Owner,47,2,High,Facebook,0.904
C000671,12/29/2023,Dhaka,Business Buyer,32,4,Low,Email,0.463
C000672,10/8/2022,Chattogram,Renter-to-Owner,41,4,Upper-Mid,Organic,0.742
C000673,11/12/2023,Barishal,End-User,28,6,Low,Facebook,0.224
C000674,9/13/2023,Dhaka,End-User,35,4,Mid,Facebook,0.555
C000675,3/11/2024,Chattogram,Business Buyer,27,3,Upper-Mid,Facebook,0.675
C000676,11/25/2024,Mymensingh,End-User,37,3,Lower-Mid,Paid Search,0.576
C000677,1/10/2022,Khulna,End-User,41,6,,Facebook,0.379
C000678,11/21/2024,Khulna,Business Buyer,30,3,High,Broker Network,0.847
C000679,4/27/2022,Khulna,Renter-to-Owner,29,4,High,Organic,0.808
C000680,7/16/2023,Dhaka,Renter-to-Owner,37,3,Mid,Paid Search,0.639
C000681,12/30/2022,Dhaka,Renter-to-Owner,27,5,Lower-Mid,Organic,0.635
C000682,11/13/2023,Sylhet,Investor,20,5,Low,Paid Search,0.476
C000683,2/9/2024,Chattogram,Renter-to-Owner,37,4,,Facebook,0.488
